document_id,year,paper,document_type,source_text_file,extraction_quality,question_number,subquestion,marks,marks_all_found,question_text,question_char_count,segment_index,segmentation_status
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.4,4.0,"[2, 2, 2, 4]","8.4

BKLC isa horizontal base having KBC=104° and BKC =52,6°.

The rectangular backdrop, ABCD, is vertical to the horizontal base and must have an area
of 648 cm’.

The sides of ABCD must be in the ratio AB: BC=1: 2.

The stage must be partly enclosed with triangular sides ABK and DCL.

Area = 648 em

K L

Show that AB = 18 cm. (2)
Calculate the length of AC. (2)
Calculate the length of diagonal KC. (2)
If AB=BK, calculate the size of KAC. (4)

[10}

Copyright reserved Please tum over

Mathematics/P2 10 DBE/November 2025
NSC Confidential

Provide reasons for your statements in QUESTIONS 9, 10 and 11.",607.0,4.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.1,5.0,[5],"9.1 In the diagram, O is the centre of the circle. K, T and P lie on the circle.

K

Use the diagram above to prove the theorem which states that the angle subtended by
a chord (or arc) at the centre of the circle is equal to twice the angle subtended by the

same chord (or arc) at the circumference, that is prove that TOP =2TKP. (5)

Copyright reserved Please turn over

Mathematics/P2 ll DBE/November 2025
NSC Confidential",426.0,1.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2,,[],"9.2 In the diagram, O is the centre of the circle. POF is the diameter of the circle and
MF is a tangent to the circle at F. OM cuts the circle at L. P=32°,

P
32°
1
2 oO
L
M F
Calculate, with reasons, the size of:",214.0,2.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2.1,2.0,[2],"9.2.1 0, (2)",12.0,3.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2.2,10.0,"[3, 10]","9.2.2 M (3)

[10]

Copyright reserved Please turn over

Mathematics/P2 12
NSC Confidential",90.0,4.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.1,,[],"10.1 Calculate, with reasons, the size of QTs .",47.0,1.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2,,[],10.2 Prove that PQ || SR.,25.0,2.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.3,8.0,"[3, 3, 2, 8]","10.3 Prove that PT is a diameter of the circle.

Copyright reserved

Please turn over

(3)
(3)

(2)
[8]

Mathematics/P2 13 DBE/November 2025
NSC Confidential",157.0,3.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.1,4.0,"[2, 4]","11.1 In the diagram, A ABC is drawn. BA is produced to E. F and D are points on BC
CF 2 CG 3
—=— and —=-.
FB 5 GA 2

such that AD || EF. AC and EF intersect at G.

Calculate, with reasons, the value of:

FD
wl. 7 2
IL1.1 CF (2)
BA
Lil: —_— 4
W412 (4)
Area of AGCF",263.0,1.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.1.3,,[],"11.1.3 ——_——— 4
Area of GFDA

Copyright reserved Please turn over

Mathematics/P2 14 DBE/November 2025
NSC Confidential",119.0,2.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2,,[],"11.2 In the diagram, WVZR is a cyclic quadrilateral. RZ is produced to Q. A tangent is
drawn from Q to touch the circle at S. WV is produced to E, a point on ZQ.
RW produced meets ZV produced in P. PQ || WE. RS and ZS are drawn.

P

Q

Prove, with reasons, that:

_ PW.QR",271.0,3.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2.1,2.0,[2],11.2.1 PR cE (2),16.0,4.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2.2,3.0,"[1, 3]","11.2.2 If APQZ||| ARQP, then PQ? =RQ.QZ (1)
11.2.3. AQSZ ||| AQRS (3)",69.0,5.0,ok
2025_nov_p2_exam_maths,2025,P2,exam,data\processed\ocr\text\2025_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2.4,4.0,"[3, 4]","11.2.4 PQ=QS (3)
125 PW= a (4)
[23]

TOTAL: 150

Copyright reserved

Mathematics/P2

DBE/November 2025

NSC Confidential

INFORMATION SHEET
ea bt ve’ —4ac
2a
A=P( 4ni) A= P(\-ni) 4=P(-i"" A= P(+i)""
T, =a+{n-1)d 8, => Rat (-Dd]

T, =ar™"" 5-0 =) grat S,=—

r-1

p= x= (4 i)”

lx) = Jim LEV -L@)
H9= py

i
d= \(%, -x,) +0 -y,y

yemxtc y-y, =m(x-m)

(x-a) +(y-by =P?

In AaBc: 2 =? = ©
snA sinB sinC

a’? =b’ +e? —2be.cos A

area AABC = ab.sinC

sin (@ + B) =sina.cos 8 +cosa.sin B

cos(@+ B) =cosa..cos # -sina.sin B
cos’ a—sin’ @

cos2a@ =41-2sin’ @

2cos’ a-1

Copyright reserved

3 -l<r<l
l-r
X, +X, W+tY,
2° 2
m=22-""1 m=tan@
xy %

sin(a — 8)=sin a.cos f —cosa.sin B

cos(a— £) =cosa.cos f +sina.sin B

sin 2a = 2sina.cosa

n

> (x; ~ x)

o’ =wisl
n

P(A or B) = P(A) + P(B) — P(A and B)

dX &-¥hy- 7)

baa
Yi@- x)",813.0,6.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,1.0,1.1.2,,[],1.1.2 5x? +2=-9x (correct to TWO decimal places),48.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,1.0,1.1.3,,[],1.1.3 8x? > 2x,14.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,1.0,1.1.4,,[],"1.1.4 2.27* -9.2* +4=0

[ft 1",29.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,1.0,1.1.5,,[],"1.1.5 —+2=—=
x Vx",17.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,1.0,1.2,,[],"1.2 Calculate the values of x and y if:

e x isthe sum of 2 and y
e Five times the product of x and y, is 6 more than the square of x",133.0,5.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.1,,[],2.1 Given the infinite geometric series: (f+ 10) + (¢-2) +(@+4) +...,68.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.1.1,,[],2.1.1 Show that t=—2,20.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.1.2,,[],"2.1.2 Calculate the value of 7,,. Write your answer in the form 7, = 5*",71.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.1.3,,[],"2.1.3 Calculate the sum of the infinite series.

U7",51.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.2,,[],"2.2 Given }'(4p-1)= 26 675
pak",30.0,5.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.2.1,,[],"2.2.1 Write down the difference between 7 and 7),",49.0,6.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,2.0,2.2.2,15.0,"[2, 4, 4, 4, 5, 6, 3, 3, 2, 2, 5, 15]","2.2.2 Calculate the value of k.

Copyright reserved Please turn over

(2)
(4)
(4)
(4)

(5)

(6)
[25]

(3)
(3)
(2)

(2)

(5)
[15]

Mathematics/P1 4
NSC Confidential",163.0,7.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,3.0,3.1,,[],3.1 Calculate the depth of the torpedo at the end of the first 5 seconds.,73.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,3.0,3.2,,[],"3.2 Show that the depth of the torpedo at the end of seconds was 7, =—n’ +38n-1",79.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,3.0,3.3,,[],3.3 Calculate the maximum depth that the torpedo reached.,57.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,3.0,3.4,10.0,"[2, 3, 3, 10]","3.4 After how many seconds was the torpedo at 104 m_below sea level for the second
time?

Copyright reserved

Please turn over

(2)
(3)
(3)

Q)
[10]

Mathematics/P1 5 DBE/November 2025
NSC Confidential",201.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,4.0,4.1,,[],4.1 Calculate the value of ¢ qd),32.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,4.0,4.2,2.0,[2],"4.2 Write down the coordinates of A. qd)
43 Determine the equation of f', the inverse of f£ inthe form y=... (2)",112.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,4.0,4.4,,[],4.4 Write down the equation of the asymptote of f™ q),53.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,4.0,4.5,,[],"4.5 Draw the graph of f' on the set of axes provided in the ANSWER BOOK. Clearly
indicate the intercepts with the axes, the coordinates of ONE other point and the
asymptotes. (GB)",179.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,4.0,4.6,10.0,"[2, 10]","4.6 The graph of h is obtained when /~ is translated 5 units to the right. Determine the
p-values of h where x>4. (2)

[10]

Copyright reserved Please turn over

Mathematics/P1 6 DBE/November 2025
NSC Confidential",213.0,5.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.1,1.0,[1],5.1 Write down the domain of g. (1),35.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.2,1.0,[1],5.2 Write down the range of /- (1),34.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.3,,[],5.3 Determine the values of x for which:,40.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.3.1,2.0,[2],5.3.1 2(x)< f(x) (2),20.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.3.2,2.0,[2],5.3.2 f(x) <6 (2),17.0,5.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.4,3.0,[3],5.4 Show that the equation of the parabolais f(x) = 5? +3x +2 (3),65.0,6.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.5,6.0,[6],5.5 Calculate the length of MT. (6),35.0,7.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,5.0,5.6,18.0,"[3, 18]","5.6 Determine the equation of the tangent to f at D. (3)

[18]

Copyright reserved Please turn over

Mathematics/P1 7 DBE/November 2025
NSC Confidential",152.0,8.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,6.0,6.1,,[],6.1 Write down the coordinates of the x-intercept of g in terms of p. qd),73.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,6.0,6.2,5.0,[5],"6.2 Graph g intersects the horizontal asymptote of graph f at x=1 and the graph f at
x=3. Graphs f and g also intersect on the y-axis. Determine the equation of f (5)",166.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,6.0,6.3,8.0,"[2, 8]","6.3 Describe the transformation that g must undergo to become an axis of symmetry of f
that cuts f at two points. (2)
[8]

Copyright reserved Please turn over

Mathematics/P1 8 DBE/November 2025
NSC Confidential",211.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,7.0,7.2,4.0,[4],"7.2 Sarah opened a savings account that paid interest at a rate of 5,8% p.a., compounded

quarterly. She deposited R2 300 into the account on 1 January 2020 and continued to
make deposits of R2 300 at the beginning of each quarter thereafter. She made her last
deposit on 1 October 2025. Calculate the accumulated amount in the account on
1 January 2026. (4)

73 The bank granted Rajesh a loan of R900 000 on 28 February 2024 at an interest rate of
6,8% p.a., compounded monthly.",479.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,7.0,7.3.1,15.0,"[5, 4, 15]","7.3.1 Rajesh was unable to make the first three payments. He made his first
repayment of R10 000 on 30 June 2024. He continued to make monthly
repayments of R10 000 at the end of each month thereafter. How long, in
completed months, will it take Rajesh to repay the loan from the time the

loan was granted? (5)
73.2 Calculate the value of the final payment. (4)
[15]",367.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,8.0,8.1,4.0,[4],8.1 Determine /‘(x) from first principles if it is given that f(x)=-2x+3. (4),77.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,8.0,8.2,,[],8.2 Determine:,14.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,8.0,8.2.1,10.0,"[2, 4, 10]","8.2.1 g(x) if g(x)=-3x* +2x (2)
22S if y- ue (4)
[10]

Copyright reserved Please turn over

Mathematics/P1 9 DBE/November 2025

NSC Confidential",144.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,9.0,9.1,,[],9.1,3.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,9.0,9.2,,[],9.2,3.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,9.0,9.3,,[],9.3,3.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,9.0,9.4,17.0,"[4, 4, 6, 17]","9.4

Copyright reserved

Calculate the coordinates of E.
For which values of x is f concave down?

The coordinates of B are (2; 0). Use the graph to determine the values of x for which
S@).f “<0

For which values of ¢ will y=-—llx+¢ intersect f at 3 distinct points?

Please turn over

(4)
@)

(4)

(6)
[17]

Mathematics/P 1 10 DBE/November 2025
NSC Confidential",362.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,10.0,10.1,,[],"10.1 Show that the volume of the cylinder is given by V = a
4n An",65.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,10.0,10.2,6.0,"[3, 6]","10.2 Calculate the value of x that will maximise the volume of the cylinder. (3)

[6]

Copyright reserved Please turn over

Mathematics/P1 11 DBE/November 2025
NSC Confidential",176.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.1,,[],"11.1 A survey was conducted among female and male learners at a school about which type
of cold drink they preferred. The data from the survey is presented in the table below.

[ser [nena [1070
rs ee
re ee",205.0,1.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.1.1,3.0,[3],11.1.1 The events male and preferring juice are independent. Show that e = 84. (3),82.0,2.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.1.2,3.0,[3],"11.1.2 Calculate the probability that a female learner, chosen at random from the
group, will like energy drinks. (3)",117.0,3.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.2,4.0,[4],"11.2 At a kiosk, 120 people buy either a cup of coffee or a bottle of water. The chance of
rain on any given day is 75%. The chance of a person buying a cup of coffee on a rainy
day is three times the chance of the person buying coffee on a non-rainy day.

The probability of a person buying coffee on any given day is =.
Calculate the number of cups of coffee that will be sold on a non-rainy day. (4)",402.0,4.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.3,,[],"11.3 Eight runners compete in a race where there are no tied finishes. Bongi and Andrew are
two of the competitors.",115.0,5.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.3.1,2.0,[2],"11.3.1 Calculate the total number of possible ways in which the 8 runners can
finish the race if Bongi finishes in a position immediately after Andrew. (2)",155.0,6.0,ok
2025_nov_p2_memo_maths,2025,P2,memo,data\processed\ocr\text\2025_nov_p2_memo_maths_ocr.txt,ocr_good,11.0,11.3.2,16.0,"[4, 16]","11.3.2 Calculate the probability that TWO OR MORE runners finish the race after
Andrew and before Bongi. (4)
[16]

TOTAL: 150

Copyright reserved

Mathematics/P1

DBE/November 2025

NSC Confidential

INFORMATION SHEET
ear tv b* — 4ac
2a
A=P(1+ni) A=P(i-ni) A=P(-i)"" A=P(+i)""
T, =a+(n-1)d S, = Fa + (n—-Dd]
T, =ar""™"" Ss _ al"" -1) srHl S,= é 3 -I<r<l
"" r-l l-r
pats -1 pa xlat+iy""
i i
. h)- f(x)
(x) = 1 S (xt
a
X, +X. +
d= (, —x%,) +0,-¥) m( i ra %)
2 2
yomxte y~y, =m(x-x,) m= 22H m= tan 0
Xx. —X,

(x-a) +(y-by =r?
aq b __¢
snA sinB sinC

In AABC:
a’ =b’ +c? -2be.cos A
area AABC = sabsin€

sin(a + B)=sina.cos £ + cosa.sin B

cos(a + 8)=cosa@.cos f ~sina.sin B
cos’ a—sin’ a

cos2a =41-2sin’ a

2cos’ a—-1

Copyright reserved

sin (a@ -£) = sin a.cos 8-cosa.sin B

cos(a~- 8) =cosa.cos B +sina.sin B

sin 2a = 2sin a.cos a

n

> @,-¥""

o = tL
n

P(A ot B) = P(A) + P(B) — P(A and B)

dX @-*)o-y~

Ye",901.0,7.0,ok
caps_mathematics_gr10_12,2011,,caps,data\processed\extracted_text\NSC_Mathematics_2011_caps.txt,good,,,,,"/MT66/MT97/MT115/MT105/MT99/MT32/MT69/MT100/MT117/MT99/MT97/MT116/MT105/MT111/MT110
/MT68/MT101/MT112/MT97/MT114/MT116/MT109/MT101/MT110/MT116/MT58
/MT82/MT69/MT80/MT85/MT66/MT76/MT73/MT67/MT32/MT79/MT70/MT32/MT83/MT79/MT85/MT84/MT72/MT32/MT65/MT70/MT82/MT73/MT67/MT65
/MT98/MT97/MT115/MT105/MT99/MT32/MT101/MT100/MT117/MT99/MT97/MT116/MT105/MT111/MT110MATHEMATICS
Curriculum and Assessment
Policy Statement
Further Education and Training Phase
Grades 10-12
National Curriculum Statement (NCS)

CAPS
CurriCulum and assessment PoliCy statement
Grades 10-12
matHematiCs

MATHEMATICS GRADES 10-12
CURRICULUM AND ASSESSMENT POLICY STATEMENT (CAPS)
department of Basic education
222 Struben Street
Private Bag X895
Pretoria 0001
South Africa
Tel: +27 12 357 3000
Fax: +27 12 323 0601
120 Plein Street Private Bag X9023
Cape Town 8000
South Africa
Tel: +27 21 465 1701
Fax: +27 21 461 8110
Website: http://www.education.gov.za
© 2011 department of Basic education
isBn: 978-1-4315-0573-9
Design and Layout by: Ndabase Printing Solution
Printed by: Government Printing Works

MATHEMATICS GRADES 10-12
CAPS
AGRICULTURAL MANAGEMENT PRACTICES GRADES 10-12
CAPS
FOREWORD by thE ministER
Our national curriculum is the culmination of our efforts over a period of seventeen
years to transform the curriculum bequeathed to us by apartheid. From the start of
democracy we have built our curriculum on the values that inspired our Constitution
(Act 108 of 1996). the Preamble to the Constitution states that the aims of the
Constitution are to:
• heal the divisions of the past and establish a society based on democratic
values, social justice and fundamental human rights;
• improve the quality of life of all citizens and free the potential of each person;
• lay the foundations for a democratic and open society in which government is
based on the will of the people and every citizen is equally protected by law;
and
• build a united and democratic South Africa able to take its rightful place as a sovereign st",,,no_question_markers
grade12_mathematics_exam_guideline_2021,2021,,guideline,data\processed\extracted_text\NSC_Mathematics_2021_guideline.txt,good,,,,,"Copyright reserved Please turn over

MATHEMATICS

EXAMINATION GUIDELINES

GRADE 12

2021

These guidelines consist of 16 pages.

Mathematics 2 DBE/2021
Examination Guidelines
Copyright reserved Please turn over

CONTENTS Page

Chapter 1: Introduction 3

Chapter 2: Assessment in Grade 12
2.1 Format of QUESTION papers for Grade 12 4
2.2 Weighting of topics per paper for Grade 12 4
2.3 Weighting of cognitive levels 5

Chapter 3: Elaboration of Content for Grade 12 (CAPS) 6

Chapter 4: Acceptable reasons: Euclidean Geometry
4.1 Acceptable Reasons: Euclidean Geometry (ENGLISH) 9
4.2 Aanvaarbare redes: Euklidiese Meetkunde (AFRIKAANS) 12

Chapter 5: Information sheet 15

Chapter 6: Guidelines for marking 16

Chapter 7: Conclusion 16
.

Mathematics 3 DBE/2020
Examination Guidelines
Copyright reserved Please turn over

1. INTRODUCTION

The Curriculum and Assessment Policy Statement (CAPS) for Mathematics outlines the nature and purpose of
the subject Mathematics. This guides the philosophy underlying the teaching and assessment of the subject in
Grade 12.

The purpose of these Examination Guidelines is to:

 Provide clarity on the depth and sc ope of the content to be assessed in the Grade 12 National Senior
Certificate Examination in Mathematics
 Assist teachers to adequately prepare learners for the examinations

This document deals with the final Grade 12 external examinations. It does not de al in any depth with the
school-based assessment (SBA), p erformance assessment tasks (PATs) or final external practical
examinations as these are clarified in a separate PAT document which is updated annually.

These guidelines should be read in conjunction with:

 The National Curriculum Statement (NCS) Curriculum and Assessment Policy Statement (CAPS) :
Mathematics
 The National Protocol of Assessment: An addendum to the policy document, the National Senior
Certificate: A qualification at Level 4 on the National Qualifications Framework (NQF), regarding the
National Protocol ",,,no_question_markers
